BG12914	CDS	-	869723	870508
BG12913	CDS	-	870682	871641
BG12912	CDS	+	871760	872623
BG12911	CDS	+	872737	874137
BG12910	CDS	+	875761	876738
BG12909	CDS	+	876934	877386
BG11034	CDS	+	877416	878105
BG12558	CDS	+	878337	879338
BG12559	CDS	+	879342	880370
BG12560	CDS	+	880384	881580
BG12561	CDS	+	881601	882977
BG11790	CDS	+	883093	884910
BG12917	CDS	+	884964	885143
BG12908	CDS	-	885179	885508
BG12907	CDS	-	885558	886016
BG12906	CDS	-	886110	886667
BG12905	CDS	-	886699	887466
BG12904	CDS	-	887478	888701
BG12903	CDS	-	888707	889021
BG11839	CDS	+	889357	890706
BG11847	CDS	+	890771	891535
BG11848	CDS	+	891550	893133
BG11849	CDS	+	893239	894960
BG11850	CDS	+	894954	896768
BG11851	CDS	+	896923	897327
BG11852	CDS	+	897345	898202
BG11853	CDS	+	898296	899240
BG11854	CDS	+	899415	900863
BG11855	CDS	+	900890	901831
BG12214	CDS	+	901841	903022
BG12215	CDS	+	903146	904348
BG12216	CDS	+	904345	905007
BG12217	CDS	+	905151	906086
BG12218	CDS	+	906099	907289
BG12219	CDS	+	907303	908460
BG12220	CDS	-	908533	909081
BG11951	CDS	+	909354	909986
BG12893	CDS	+	910175	911263
BG12894	CDS	-	911299	911916
BG12895	CDS	-	911882	913135
BG12896	CDS	+	913259	913795
BG12897	CDS	-	913792	915348
BG12898	CDS	-	915459	915941
BG12899	CDS	+	916113	916889
BG12900	CDS	+	916864	918684
BG12901	CDS	-	918702	919679
BG12902	CDS	+	919810	920811
BG12876	CDS	+	920808	921839
BG12877	CDS	+	921954	922835
BG12878	CDS	+	922923	923507
BG12879	CDS	-	923546	923737
BG12880	CDS	-	923804	923914
BG12881	CDS	-	923969	924880
BG12882	CDS	+	924969	925763
BG12883	CDS	+	925765	926079
BG12884	CDS	+	926222	927415
BG14175	CDS	-	927448	927600
BG12885	CDS	+	927725	927994
BG12886	CDS	+	928139	928657
BG12887	CDS	+	928742	929074
BG12888	CDS	+	929061	929921
BG11834	CDS	+	930154	931143
BG12889	CDS	+	931340	933799
BG12890	CDS	-	933792	934775
BG12891	CDS	+	934991	936100
BG12892	CDS	-	936108	936332
BG12221	CDS	+	936414	937166
BG10789	CDS	+	937235	937489
BG12222	CDS	+	937578	937922
BG12223	CDS	+	938066	938596
BG12224	CDS	+	938657	940426
BG12225	CDS	-	940503	941564
BG11943	CDS	-	941784	943073
BG12226	CDS	+	943226	943699
BG12227	CDS	+	943822	944259
BG14192	CDS	-	944294	944647
BG10951	CDS	+	944855	945739
BG00096	rRNA	+	946030	947583
BG00046	rRNA	+	947751	950679
BG00047	rRNA	+	950791	950906
BG12229	CDS	-	952707	953483
BG12981	CDS	+	953625	953828
BG12230	CDS	+	954225	954980
BG11246	CDS	+	955231	957003
BG12231	CDS	-	957041	958144
BG10747	CDS	+	958626	958844
BG10849	CDS	-	958871	960322
BG12232	CDS	+	960686	961498
BG10656	CDS	+	961516	962514
BG10657	CDS	+	962511	963341
BG10658	CDS	+	963364	964494
BG12233	CDS	+	964598	965134
BG13085	CDS	+	965246	965515
BG12234	CDS	-	965533	966006
BG13086	CDS	-	966566	967189
BG12236	CDS	+	967125	968432
BG11811	CDS	+	968499	969434
BG11802	CDS	+	969472	969954
BG12237	CDS	+	970004	970720
BG10802	CDS	+	970711	971424
BG10803	CDS	+	971436	972143
BG10804	CDS	+	972493	974388
BG11238	CDS	+	974568	975746
BG13003	CDS	+	975906	976370
BG13004	CDS	+	976406	977071
BG11579	CDS	+	977112	978710
BG11580	CDS	+	978733	979263
BG11581	CDS	+	979276	979650
BG11582	CDS	+	979650	979805
BG11583	CDS	+	979810	980571
BG11584	CDS	+	980574	980939
BG11585	CDS	+	980941	981639
BG11586	CDS	+	981656	982573
BG11587	CDS	+	982566	983507
BG10824	CDS	-	983599	983802
BG11588	CDS	+	984238	985029
BG11589	CDS	-	985070	986149
BG11590	CDS	+	986322	987713
BG11591	CDS	-	987753	988208
BG11592	CDS	+	988358	988927
BG11593	CDS	+	989107	989406
BG11594	CDS	+	989397	990014
BG11595	CDS	-	989946	990599
BG11596	CDS	+	990682	994335
BG11597	CDS	+	994332	994928
BG11598	CDS	-	994958	995866
BG11599	CDS	+	995977	996372
BG11600	CDS	+	996509	996931
BG11601	CDS	+	997058	997720
BG11602	CDS	+	997736	999277
BG10184	CDS	+	999697	1001049
BG10185	CDS	+	1001077	1001655
BG10186	CDS	+	1001834	1002658
BG10187	CDS	+	1002677	1004167
BG10188	CDS	+	1004308	1005975
BG10189	CDS	+	1006107	1007804
BG13005	CDS	+	1007953	1009092
BG13006	CDS	+	1009089	1009733
BG13007	CDS	+	1009730	1010254
BG13008	CDS	-	1010269	1010511
BG13009	CDS	+	1010712	1011035
BG13010	CDS	-	1011076	1012542
BG13011	CDS	-	1012695	1013135
BG10181	CDS	-	1013238	1014896
BG10182	CDS	+	1014927	1016333
BG10183	CDS	-	1016363	1017748
BG11406	CDS	+	1018280	1019311
BG10853	CDS	-	1019330	1020256
BG10854	CDS	+	1020365	1021465
BG13012	CDS	+	1021539	1022408
BG13013	CDS	+	1022658	1024055
BG13014	CDS	+	1024173	1025528
BG13015	CDS	-	1025563	1026972
BG13016	CDS	+	1027082	1027510
BG13017	CDS	-	1027541	1027831
BG13018	CDS	-	1027819	1028895
BG13019	CDS	-	1028885	1029376
BG13020	CDS	+	1029573	1030568
BG13021	CDS	+	1030703	1031302
BG13022	CDS	-	1031371	1032705
BG13023	CDS	-	1032766	1033197
BG13024	CDS	+	1033354	1034535
BG13025	CDS	-	1034675	1034785
BG13026	CDS	+	1034862	1036247
BG13027	CDS	-	1036261	1036617
BG13028	CDS	-	1036614	1037009
BG13029	CDS	-	1036996	1037727
BG13030	CDS	+	1037961	1038068
BG13031	CDS	+	1038217	1039332
BG13032	CDS	+	1039402	1040145
BG13046	CDS	-	1040169	1041017
BG13045	CDS	+	1041302	1042150
BG13044	CDS	-	1042193	1043554
BG13043	CDS	-	1043681	1044181
BG13042	CDS	+	1044345	1044506
BG13041	CDS	+	1044626	1046383
BG13040	CDS	+	1046380	1048401
BG13039	CDS	-	1048450	1049070
BG13038	CDS	-	1049109	1049234
BG10787	CDS	-	1049339	1049542
BG13037	CDS	-	1049751	1049969
BG13036	CDS	-	1050119	1051480
BG13035	CDS	-	1051470	1052561
BG13034	CDS	+	1052828	1053961
BG13033	CDS	+	1054054	1054407
BG13002	CDS	-	1054451	1055524
BG13001	CDS	-	1055717	1055968
BG13000	CDS	+	1056011	1056877
BG12999	CDS	+	1056989	1058494
BG12997	CDS	-	1058512	1059738
BG12996	CDS	-	1059735	1060232
BG12995	CDS	-	1060296	1060634
BG12994	CDS	+	1060799	1061566
BG12993	CDS	+	1061899	1062795
BG12992	CDS	+	1062788	1064047
BG12991	CDS	+	1064154	1065380
BG12990	CDS	+	1065385	1068276
BG12989	CDS	+	1068350	1069294
BG12988	CDS	+	1069419	1069631
BG10464	CDS	-	1069672	1070550
BG12987	CDS	-	1071350	1071604
BG12986	CDS	-	1071628	1071867
BG12985	CDS	+	1072075	1072416
BG10659	CDS	-	1072413	1073024
BG12984	CDS	-	1073202	1073558
BG12983	CDS	-	1073951	1074469
BG12673	CDS	-	1074594	1075673
BG12607	CDS	-	1075820	1076257
BG11516	CDS	+	1076745	1077488
BG11517	CDS	+	1077481	1078707
BG11518	CDS	+	1078727	1079437
BG12982	CDS	-	1079455	1080645
BG13047	CDS	-	1080718	1082109
BG10426	CDS	-	1082175	1082489
BG10427	CDS	-	1082534	1083034
BG10428	CDS	+	1083156	1085300
BG10429	CDS	+	1085422	1086483
BG10430	CDS	+	1086555	1087487
BG10431	CDS	+	1087502	1088914
BG10432	CDS	+	1089060	1089635
BG10433	CDS	+	1089706	1092033
BG13048	CDS	-	1092075	1093052
BG13049	CDS	+	1093178	1093954
BG13050	CDS	-	1094045	1094248
BG13051	CDS	+	1094367	1095407
BG13052	CDS	+	1095420	1095827
BG12595	CDS	-	1095864	1097153
BG13053	CDS	-	1097424	1097564
BG13054	CDS	+	1097716	1098450
BG13055	CDS	+	1098463	1099458
BG13056	CDS	+	1099523	1100167
BG13057	CDS	+	1100284	1101825
BG13058	CDS	-	1101864	1102259
BG11029	CDS	+	1102408	1103688
BG10190	CDS	-	1103727	1104872
BG13059	CDS	+	1105307	1105756
BG13060	CDS	+	1105828	1106820
BG13061	CDS	+	1106962	1108008
BG13062	CDS	-	1108040	1108621
BG13063	CDS	-	1108692	1109786
BG13064	CDS	-	1109783	1111222
BG13065	CDS	-	1111229	1111789
BG13066	CDS	-	1111924	1113222
BG13067	CDS	-	1113361	1114890
BG11058	CDS	+	1115002	1115859
BG13087	CDS	-	1115887	1116120
BG11059	CDS	+	1116413	1116991
BG11060	CDS	-	1117038	1117937
BG13068	CDS	+	1118154	1118423
BG13069	CDS	-	1118466	1119935
BG13070	CDS	-	1119932	1120132
BG13071	CDS	-	1120340	1120702
BG13072	CDS	+	1120855	1121478
BG12674	CDS	+	1121480	1121986
BG13073	CDS	+	1122166	1123665
BG13074	CDS	+	1123742	1124269
BG13075	CDS	-	1124427	1125632
BG13076	CDS	-	1125704	1126756
BG13077	CDS	-	1126759	1127619
BG13078	CDS	-	1127591	1128916
BG13079	CDS	+	1129020	1130009
BG13080	CDS	-	1130223	1131377
BG13081	CDS	-	1131484	1132689
BG13082	CDS	+	1132803	1134530
BG13083	CDS	-	1134560	1134886
BG13084	CDS	-	1135004	1135441
BG10465	CDS	+	1135625	1139125
BG10466	CDS	+	1139112	1142810
BG10467	CDS	+	1142882	1144057
BG13088	CDS	+	1144054	1147446
BG13089	CDS	+	1147460	1147762
BG13090	CDS	-	1147799	1148026
BG13091	CDS	-	1148049	1148450
BG13092	CDS	-	1148450	1148626
BG13093	CDS	-	1148623	1149240
BG13094	CDS	-	1149263	1149505
BG13095	CDS	-	1149511	1149732
BG13096	CDS	-	1150155	1150325
BG13097	CDS	-	1150471	1151394
BG13098	CDS	+	1151549	1152454
BG13099	CDS	+	1152570	1152926
BG11846	CDS	+	1153094	1155778
BG12239	CDS	-	1155809	1156396
BG12240	CDS	+	1156542	1158386
BG14187	CDS	-	1158516	1158995
BG12241	CDS	+	1159227	1160051
BG12242	CDS	-	1160081	1161448
BG11064	CDS	+	1161572	1162435
BG10847	CDS	+	1162453	1163466
BG11065	CDS	+	1163675	1164703
BG12243	CDS	-	1164754	1165263
BG13100	CDS	-	1165313	1165975
BG13101	CDS	+	1166042	1167496
BG13103	CDS	-	1167504	1168142
BG13104	CDS	+	1168348	1169154
BG13105	CDS	-	1169182	1169781
BG13106	CDS	-	1169778	1170947
BG13107	CDS	-	1171060	1171770
BG13108	CDS	+	1171955	1172641
BG13109	CDS	+	1172638	1173396
BG13110	CDS	-	1173441	1174070
BG13111	CDS	-	1174166	1175281
BG13112	CDS	-	1175290	1176558
BG13113	CDS	-	1176670	1177518
BG13114	CDS	-	1177523	1177987
BG13115	CDS	-	1178062	1179900
BG13116	CDS	-	1180214	1180705
BG13117	CDS	+	1180804	1181700
BG13118	CDS	-	1181753	1182337
BG13119	CDS	-	1182334	1182702
BG13120	CDS	-	1182834	1183046
BG13121	CDS	-	1183247	1183783
BG13122	CDS	+	1184155	1184892
BG13123	CDS	+	1184912	1185205
BG10691	CDS	+	1185341	1186957
BG12244	CDS	-	1187004	1187855
BG10850	CDS	+	1187993	1188835
BG10852	CDS	+	1188950	1189309
BG12245	CDS	-	1189794	1190606
BG12246	CDS	+	1190727	1191494
BG12247	CDS	+	1191558	1191866
BG12249	CDS	+	1192162	1193592
BG12250	CDS	+	1193637	1194131
BG10191	CDS	+	1194338	1195378
BG10192	CDS	+	1195398	1196618
BG10193	CDS	+	1196633	1197409
BG10194	CDS	+	1197406	1198563
BG10195	CDS	+	1198634	1199695
BG10196	CDS	+	1199688	1202780
BG10197	CDS	+	1202768	1203727
BG13223	CDS	+	1203813	1203992
BG13224	CDS	-	1204038	1204223
BG13124	CDS	+	1204472	1205206
BG13125	CDS	+	1205288	1205695
BG13126	CDS	+	1205937	1206890
BG13221	CDS	+	1206905	1207096
BG13222	CDS	-	1207126	1207365
BG13127	CDS	+	1207530	1208468
BG13128	CDS	+	1208491	1209732
BG13129	CDS	+	1209808	1210593
BG11085	CDS	+	1210785	1211771
BG11086	CDS	+	1211768	1212757
BG11087	CDS	+	1212845	1214476
BG11088	CDS	+	1214552	1215505
BG11089	CDS	+	1215522	1216433
BG13130	CDS	+	1216639	1217391
BG10799	CDS	-	1217426	1218418
BG10771	CDS	+	1219162	1220799
BG10772	CDS	+	1220907	1221842
BG10773	CDS	+	1221846	1222763
BG10774	CDS	+	1222768	1223844
BG10775	CDS	+	1223846	1224763
BG13131	CDS	+	1224870	1226087
BG13132	CDS	+	1226251	1226829
BG13133	CDS	+	1227010	1227405
BG13134	CDS	-	1227448	1228104
BG10680	CDS	+	1228381	1229037
BG13135	CDS	+	1229228	1230349
BG13136	CDS	+	1230579	1232408
BG13137	CDS	-	1232926	1233753
BG13138	CDS	-	1233822	1234220
BG13139	CDS	-	1234475	1235020
BG13140	CDS	-	1235224	1235796
BG13141	CDS	+	1235921	1236289
BG13142	CDS	+	1236318	1236953
BG13143	CDS	+	1236972	1237772
BG13144	CDS	+	1237835	1238686
BG13145	CDS	-	1238699	1239433
BG13146	CDS	+	1239668	1241512
BG10791	CDS	+	1241761	1242471
BG10792	CDS	+	1242446	1243063
BG13147	CDS	+	1243047	1244156
BG13148	CDS	+	1244156	1244356
BG13149	CDS	+	1244353	1245123
BG13150	CDS	+	1245120	1246130
BG13151	CDS	+	1246149	1246964
BG13152	CDS	+	1247100	1247876
BG13153	CDS	+	1247977	1248660
BG10499	CDS	-	1248754	1249200
BG10498	CDS	-	1249328	1249816
BG10500	CDS	-	1249968	1250486
BG10497	CDS	-	1250585	1250902
BG10496	CDS	-	1250943	1251329
BG13154	CDS	+	1251489	1251845
BG13155	CDS	+	1252170	1252385
BG13156	CDS	+	1252649	1252951
BG13157	CDS	-	1253025	1255304
BG13158	CDS	-	1255385	1255687
BG13159	CDS	-	1255748	1256170
BG13160	CDS	-	1256174	1256689
BG13161	CDS	-	1256726	1257448
BG13162	CDS	+	1257804	1258925
BG13163	CDS	+	1258918	1260090
BG13164	CDS	-	1260123	1260668
BG13165	CDS	-	1260738	1261928
BG13166	CDS	-	1263014	1264243
BG13167	CDS	+	1264369	1264689
BG13168	CDS	+	1265199	1265660
BG13169	CDS	+	1265926	1266429
BG13170	CDS	+	1266441	1266725
BG13171	CDS	+	1266886	1267413
BG13172	CDS	+	1267587	1267904
BG13173	CDS	+	1268141	1268896
BG13174	CDS	-	1269045	1269392
BG13175	CDS	+	1269943	1271889
BG13176	CDS	+	1272037	1273806
BG13177	CDS	+	1274005	1274952
BG13178	CDS	+	1275122	1275604
BG13179	CDS	-	1275650	1276156
BG13180	CDS	-	1276388	1276792
BG13181	CDS	+	1276997	1277476
BG13182	CDS	-	1277876	1278205
BG13183	CDS	-	1278825	1279814
BG10495	CDS	-	1279937	1280260
BG13184	CDS	+	1280439	1281842
BG13185	CDS	-	1281882	1282355
BG13186	CDS	-	1282480	1282647
BG13187	CDS	+	1282774	1283703
BG13188	CDS	-	1283681	1284079
BG13189	CDS	-	1284180	1284755
BG13190	CDS	+	1284901	1287858
BG13191	CDS	+	1287851	1288411
BG13192	CDS	+	1288608	1289249
BG13193	CDS	+	1289442	1289954
BG13194	CDS	-	1289985	1290263
BG13195	CDS	+	1290654	1291844
BG13196	CDS	+	1291867	1293045
BG13197	CDS	+	1293448	1294260
BG13198	CDS	-	1294306	1295058
BG13199	CDS	-	1295058	1295810
BG13200	CDS	-	1295930	1296904
BG13201	CDS	+	1297036	1297533
BG13202	CDS	+	1297922	1298344
BG13203	CDS	+	1298384	1299562
BG13204	CDS	+	1299760	1301181
BG13205	CDS	+	1301249	1302628
BG13206	CDS	+	1302733	1303746
BG13207	CDS	+	1303752	1304771
BG13208	CDS	+	1304796	1305875
BG13209	CDS	+	1305872	1306708
BG13210	CDS	+	1306756	1308024
BG13211	CDS	+	1308112	1309113
BG13212	CDS	+	1309190	1310632
BG13213	CDS	+	1310629	1312122
BG13214	CDS	-	1312161	1312925
BG13215	CDS	-	1313150	1313614
BG13216	CDS	+	1313763	1315034
BG10652	CDS	+	1315179	1316315
BG10653	CDS	+	1316305	1316439
BG13217	CDS	-	1316470	1316712
BG12699	CDS	+	1316849	1317802
BG13218	CDS	-	1317839	1318216
BG13219	CDS	+	1318322	1318924
BG13220	CDS	+	1319001	1319837
BG10993	CDS	-	1319881	1320477
BG10994	CDS	-	1320640	1320981
BG10995	CDS	+	1321325	1322158
BG10996	CDS	+	1322058	1322858
BG10997	CDS	+	1323110	1323460
BG11559	CDS	+	1323457	1323663
BG10998	CDS	+	1323779	1324288
BG10999	CDS	+	1324404	1325201
BG11000	CDS	+	1325198	1326499
BG11540	CDS	+	1326503	1327990
BG11541	CDS	+	1328010	1328837
BG11542	CDS	+	1328863	1329798
BG11543	CDS	+	1330202	1330558
BG11544	CDS	+	1330555	1331040
BG11545	CDS	+	1331053	1331493
BG11546	CDS	+	1331712	1333106
BG11547	CDS	+	1333113	1333556
BG11548	CDS	+	1333648	1334274
BG11549	CDS	+	1334279	1338277
BG11550	CDS	+	1338222	1338929
BG11551	CDS	+	1338945	1339922
BG11552	CDS	+	1339922	1340188
BG11553	CDS	+	1340245	1340670
BG11554	CDS	+	1340663	1341709
BG11555	CDS	+	1341693	1342271
BG11556	CDS	+	1342542	1344605
BG11557	CDS	+	1344617	1344946
BG11558	CDS	+	1344943	1345107
BG10959	CDS	+	1345151	1345990
BG10960	CDS	+	1346043	1346312
BG10961	CDS	+	1346325	1346588
BG10962	CDS	+	1346601	1347494
BG12678	CDS	-	1347754	1347924
BG12677	CDS	-	1347924	1348670
BG13226	CDS	-	1348794	1349780
BG13225	CDS	-	1349793	1350410
BG13227	CDS	-	1350686	1352002
BG13228	CDS	+	1352391	1353341
BG13229	CDS	+	1353592	1355742
BG13230	CDS	+	1355754	1356725
BG12608	CDS	-	1357243	1358592
BG10841	CDS	+	1358761	1359579
BG10842	CDS	+	1359708	1360532
BG10843	CDS	+	1360549	1361475
BG10844	CDS	+	1361481	1362443
BG10845	CDS	+	1362448	1363455
BG10846	CDS	+	1363458	1365107
BG13231	CDS	+	1365448	1366152
BG13232	CDS	+	1366149	1367249
BG13233	CDS	+	1367246	1368136
BG13234	CDS	+	1368149	1369132
BG13236	CDS	-	1369180	1370229
BG13235	CDS	-	1370389	1371180
BG11417	CDS	+	1371340	1371858
BG11418	CDS	+	1372097	1373296
BG13336	CDS	-	1373373	1373597
BG11419	CDS	+	1373742	1374473
BG11420	CDS	+	1374565	1375092
BG11421	CDS	+	1375082	1375600
BG11422	CDS	+	1375823	1376161
BG11423	CDS	+	1376161	1376478
BG13237	CDS	+	1376549	1377451
BG10963	CDS	+	1377802	1378899
BG10964	CDS	+	1378911	1380158
BG13238	CDS	+	1380284	1380709
BG13239	CDS	-	1380740	1381183
BG19021	CDS	+	1381326	1381736
BG13240	CDS	-	1381983	1382453
BG12616	CDS	-	1382626	1384914
BG10674	CDS	-	1385330	1386289
BG12609	CDS	+	1386512	1387345
BG13248	CDS	-	1387376	1388140
BG13249	CDS	-	1388287	1389759
BG13250	CDS	-	1389746	1390345
BG13251	CDS	-	1390347	1390949
BG13252	CDS	+	1391260	1391946
BG13253	CDS	+	1391950	1393314
BG13254	CDS	+	1393311	1393991
BG13255	CDS	+	1394083	1394595
BG13332	CDS	+	1394678	1394815
BG13256	CDS	+	1395321	1396676
BG11805	CDS	-	1396719	1397051
BG13330	CDS	+	1397246	1397401
BG13257	CDS	+	1397489	1397671
BG13258	CDS	+	1397804	1398268
BG13259	CDS	-	1398283	1399404
BG13260	CDS	+	1399496	1400047
BG13261	CDS	-	1400075	1400887
BG13262	CDS	+	1401080	1402774
BG13263	CDS	+	1402787	1403800
BG13264	CDS	-	1403826	1405661
BG13265	CDS	-	1405665	1406600
BG13266	CDS	-	1406637	1408886
BG13267	CDS	+	1409220	1409885
BG13268	CDS	+	1409962	1410936
BG13269	CDS	+	1411200	1411955
BG13272	CDS	+	1411952	1413097
BG10788	CDS	-	1413108	1413302
BG13273	CDS	-	1413433	1414134
BG13274	CDS	+	1414305	1415201
BG13275	CDS	+	1415375	1416724
BG13333	CDS	+	1417027	1417203
BG13276	CDS	-	1417246	1418268
BG13277	CDS	+	1418521	1420737
BG10848	CDS	+	1420734	1421231
BG13278	CDS	-	1421480	1422541
BG13279	CDS	-	1422549	1423748
BG13280	CDS	-	1424075	1424854
BG13281	CDS	+	1424949	1426145
BG13282	CDS	+	1426342	1427586
BG13283	CDS	+	1427583	1428290
BG13284	CDS	+	1428248	1428877
BG13285	CDS	+	1428892	1429428
BG13308	CDS	-	1429469	1429789
BG10769	CDS	+	1429992	1430249
BG10770	CDS	+	1430335	1430766
BG13309	CDS	-	1430794	1432314
BG13310	CDS	+	1432507	1432944
BG10689	CDS	-	1432984	1433769
BG10688	CDS	-	1433741	1434553
BG12578	CDS	-	1434936	1437035
BG13311	CDS	+	1437400	1438443
BG13312	CDS	+	1438756	1439415
BG13313	CDS	+	1439408	1439857
BG13314	CDS	+	1439850	1440581
BG13315	CDS	+	1440599	1441096
BG13316	CDS	-	1441655	1442011
BG13317	CDS	+	1442180	1442926
BG13318	CDS	+	1443407	1444606
BG13319	CDS	+	1444946	1445644
BG13320	CDS	+	1446559	1446849
BG13321	CDS	-	1446970	1447401
BG13322	CDS	+	1447814	1448440
BG13323	CDS	+	1448558	1449895
BG13324	CDS	+	1449946	1450443
BG13325	CDS	+	1450679	1452592
BG13326	CDS	+	1452999	1454090
BG13327	CDS	+	1454372	1455337
BG12593	CDS	+	1455400	1456257
BG10198	CDS	+	1456496	1458595
BG10200	CDS	+	1458693	1458959
BG10201	CDS	+	1458959	1460671
BG10202	CDS	+	1460762	1461001
BG10203	CDS	+	1461079	1462107
BG12252	CDS	-	1462280	1462801
BG11533	CDS	+	1462936	1464900
BG13328	CDS	+	1465037	1465903
BG13329	CDS	-	1465942	1466715
BG13286	CDS	+	1467109	1469166
BG10204	CDS	+	1469330	1471150
BG10205	CDS	-	1471161	1472339
BG10823	CDS	+	1472906	1473817
BG11202	CDS	-	1473861	1474325
BG13287	CDS	-	1474451	1475743
BG13288	CDS	-	1475819	1476313
BG13289	CDS	-	1476370	1477233
BG13290	CDS	+	1477376	1478140
BG13291	CDS	+	1478441	1480723
BG13292	CDS	+	1480853	1481401
BG13293	CDS	+	1481554	1482777
BG13294	CDS	+	1483423	1483662
BG13295	CDS	+	1483772	1484290
BG13334	CDS	+	1484424	1484621
BG13296	CDS	+	1484759	1485202
BG13297	CDS	+	1485351	1486232
BG13298	CDS	+	1486344	1486820
BG13299	CDS	+	1486810	1487703
BG13300	CDS	+	1487719	1488255
BG13301	CDS	+	1488280	1488990
BG13302	CDS	+	1489060	1490184
BG13303	CDS	+	1490246	1490491
BG13304	CDS	-	1490528	1491331
BG13305	CDS	+	1491568	1492110
BG13306	CDS	+	1492182	1492643
BG13307	CDS	+	1493094	1493669
BG12251	CDS	-	1493710	1494675
BG12621	CDS	+	1494812	1495411
BG12624	CDS	+	1495462	1496481
BG12623	CDS	+	1496499	1497791
BG12622	CDS	+	1497752	1498273
BG12620	CDS	+	1498273	1498746
BG12619	CDS	+	1498739	1498972
BG13241	CDS	+	1499196	1500953
BG13242	CDS	+	1500965	1502779
BG13243	CDS	+	1502889	1503584
BG13244	CDS	+	1503589	1504722
BG13245	CDS	+	1504723	1505415
BG13246	CDS	+	1505412	1506605
BG12589	CDS	+	1506885	1507640
BG12588	CDS	+	1507637	1508548
BG11938	CDS	+	1508563	1510470
BG11977	CDS	+	1510615	1511196
BG13247	CDS	-	1511230	1511499
BG13270	CDS	+	1511680	1513302
BG13271	CDS	+	1513359	1514270
BG10986	CDS	-	1514304	1515536
BG11812	CDS	-	1515646	1515780
BG10987	CDS	-	1515881	1516888
BG10988	CDS	+	1517172	1517450
BG10989	CDS	+	1517640	1518926
BG10990	CDS	+	1518942	1519775
BG10991	CDS	+	1519838	1520503
BG11044	CDS	+	1520658	1522391
BG11813	CDS	-	1522425	1524092
BG13335	CDS	-	1524098	1524307
BG11814	CDS	+	1524693	1525466
BG11815	CDS	-	1525502	1526056
BG10206	CDS	+	1526592	1527209
BG10207	CDS	+	1527633	1528748
BG10208	CDS	+	1528752	1529729
BG10209	CDS	+	1529844	1531172
BG10210	CDS	+	1531177	1532589
BG10211	CDS	-	1532634	1533008
BG10212	CDS	-	1533586	1535058
BG11816	CDS	+	1535243	1535509
BG11817	CDS	-	1535542	1536180
BG13337	CDS	+	1536420	1536608
BG11818	CDS	+	1536748	1537545
BG13331	CDS	+	1537571	1537999
BG11819	CDS	-	1538077	1538991
BG10448	CDS	-	1539343	1540908
BG13338	CDS	+	1541193	1543133
BG13339	CDS	+	1543123	1543392
BG13340	CDS	+	1543392	1543913
BG13341	CDS	+	1543910	1544203
BG13342	CDS	-	1544243	1544854
BG13343	CDS	-	1545127	1545315
BG13344	CDS	+	1545428	1547266
BG13345	CDS	+	1547323	1547640
BG13346	CDS	-	1547696	1547905
BG13347	CDS	-	1547988	1548617
BG13348	CDS	+	1548772	1550100
BG13349	CDS	-	1550104	1550589
BG13350	CDS	+	1550692	1551621
BG13351	CDS	+	1551719	1552000
BG13352	CDS	+	1552206	1553417
BG12660	CDS	+	1553492	1556938
BG10213	CDS	-	1557341	1558261
BG10214	CDS	+	1558616	1559533
BG10215	CDS	+	1559773	1560843
BG10216	CDS	+	1560876	1562744
BG10217	CDS	+	1562744	1563367
BG10218	CDS	+	1563370	1563702
BG12579	CDS	+	1563729	1564622
BG13353	CDS	-	1564654	1565016
BG13354	CDS	+	1565156	1565608
BG13355	CDS	+	1565685	1566725
BG13356	CDS	+	1566957	1567355
BG13357	CDS	+	1567371	1567610
BG13358	CDS	+	1567726	1568175
BG13359	CDS	+	1568230	1568502
BG13360	CDS	+	1568825	1569319
BG13361	CDS	+	1569383	1569868
BG13362	CDS	-	1569879	1571105
BG13363	CDS	+	1571286	1572068
BG13364	CDS	+	1572070	1573122
BG13365	CDS	-	1573111	1574358
BG13366	CDS	+	1574568	1575086
BG12668	CDS	+	1575108	1575287
BG13367	CDS	+	1575433	1576014
BG13368	CDS	-	1576071	1576553
BG13369	CDS	+	1576713	1577609
BG11424	CDS	+	1577680	1579299
BG11425	CDS	+	1579425	1579856
BG10219	CDS	+	1579926	1580861
BG10220	CDS	+	1580901	1581254
BG10221	CDS	+	1581251	1583401
BG10222	CDS	+	1583518	1585455
BG10223	CDS	+	1585631	1587115
BG10224	CDS	+	1587228	1588202
BG10225	CDS	+	1588203	1589558
BG10226	CDS	+	1589619	1590719
BG10227	CDS	+	1590842	1591933
BG10228	CDS	+	1591960	1592871
BG10229	CDS	+	1593002	1593793
BG11490	CDS	+	1593790	1594485
BG11489	CDS	+	1594508	1595215
BG10230	CDS	+	1595233	1595598
BG10231	CDS	+	1595772	1597094
BG10232	CDS	+	1597130	1598278
BG10233	CDS	+	1598580	1602881
BG10234	CDS	+	1603076	1604005
BG10235	CDS	+	1604068	1604787
BG10236	CDS	+	1604927	1605709
BG13370	CDS	+	1605857	1606651
BG13371	CDS	+	1606853	1608133
BG13372	CDS	+	1608216	1608461
BG13373	CDS	+	1608624	1609460
BG13374	CDS	+	1609473	1610165
BG13375	CDS	+	1610168	1610617
BG13376	CDS	+	1610624	1610896
BG11856	CDS	+	1610957	1611730
BG11835	CDS	+	1611824	1612318
BG11792	CDS	+	1612660	1615425
BG11795	CDS	+	1615503	1615946
BG11793	CDS	+	1616049	1616513
